,currencyCode,basePrice,createdAt
306741,USD,1454.4,2025-02-11 12:00:31
306742,JPY,956.9,2025-02-11 12:00:31
306752,USD,1454.6,2025-02-11 12:01:01
306753,JPY,957.03,2025-02-11 12:01:01
306763,USD,1454.6,2025-02-11 12:01:31
306764,JPY,957.1,2025-02-11 12:01:31
306774,USD,1454.55,2025-02-11 12:02:01
306775,JPY,957.25,2025-02-11 12:02:01
306785,USD,1454.65,2025-02-11 12:02:30
306786,JPY,957.28,2025-02-11 12:02:30
306796,USD,1454.7,2025-02-11 12:03:01
306797,JPY,957.35,2025-02-11 12:03:01
306807,USD,1454.85,2025-02-11 12:03:31
306808,JPY,957.38,2025-02-11 12:03:31
306818,USD,1455.0,2025-02-11 12:04:01
306819,JPY,957.49,2025-02-11 12:04:01
306829,USD,1455.2,2025-02-11 12:04:31
306830,JPY,957.8,2025-02-11 12:04:31
306840,USD,1455.15,2025-02-11 12:05:01
306841,JPY,957.62,2025-02-11 12:05:01
306851,USD,1455.2,2025-02-11 12:05:31
306852,JPY,957.65,2025-02-11 12:05:31
306862,USD,1455.15,2025-02-11 12:06:01
306863,JPY,957.66,2025-02-11 12:06:01
306873,USD,1455.2,2025-02-11 12:06:31
306874,JPY,957.8,2025-02-11 12:06:31
306884,USD,1455.25,2025-02-11 12:07:01
306885,JPY,957.74,2025-02-11 12:07:01
306895,USD,1455.15,2025-02-11 12:07:31
306896,JPY,957.68,2025-02-11 12:07:31
306906,USD,1455.25,2025-02-11 12:08:02
306907,JPY,957.75,2025-02-11 12:08:02
306917,USD,1455.25,2025-02-11 12:08:31
306918,JPY,957.73,2025-02-11 12:08:31
306928,USD,1455.2,2025-02-11 12:09:01
306929,JPY,957.69,2025-02-11 12:09:01
306939,USD,1455.05,2025-02-11 12:09:31
306940,JPY,957.59,2025-02-11 12:09:31
306950,USD,1455.1,2025-02-11 12:10:01
306951,JPY,957.62,2025-02-11 12:10:01
306961,USD,1455.25,2025-02-11 12:10:31
306962,JPY,957.63,2025-02-11 12:10:31
306972,USD,1455.25,2025-02-11 12:11:02
306973,JPY,957.57,2025-02-11 12:11:02
306983,USD,1455.25,2025-02-11 12:11:31
306984,JPY,957.55,2025-02-11 12:11:31
306994,USD,1455.4,2025-02-11 12:12:01
306995,JPY,957.63,2025-02-11 12:12:01
307005,USD,1455.4,2025-02-11 12:12:30
307006,JPY,957.66,2025-02-11 12:12:30
307016,USD,1455.45,2025-02-11 12:13:01
307017,JPY,957.67,2025-02-11 12:13:01
307027,USD,1455.4,2025-02-11 12:13:31
307028,JPY,957.67,2025-02-11 12:13:31
307038,USD,1455.5,2025-02-11 12:14:01
307039,JPY,957.73,2025-02-11 12:14:01
307049,USD,1455.75,2025-02-11 12:14:30
307050,JPY,957.87,2025-02-11 12:14:30
307060,USD,1455.45,2025-02-11 12:15:01
307061,JPY,957.68,2025-02-11 12:15:01
307071,USD,1455.45,2025-02-11 12:15:31
307072,JPY,957.63,2025-02-11 12:15:31
307082,USD,1455.4,2025-02-11 12:16:01
307083,JPY,957.61,2025-02-11 12:16:01
307093,USD,1455.3,2025-02-11 12:16:31
307094,JPY,957.52,2025-02-11 12:16:31
307104,USD,1455.25,2025-02-11 12:17:01
307105,JPY,957.52,2025-02-11 12:17:01
307115,USD,1455.2,2025-02-11 12:17:31
307116,JPY,957.43,2025-02-11 12:17:31
307126,USD,1455.15,2025-02-11 12:18:01
307127,JPY,957.41,2025-02-11 12:18:01
307137,USD,1455.0,2025-02-11 12:18:31
307138,JPY,957.33,2025-02-11 12:18:31
307148,USD,1454.95,2025-02-11 12:19:01
307149,JPY,957.28,2025-02-11 12:19:01
307159,USD,1455.0,2025-02-11 12:19:31
307160,JPY,957.32,2025-02-11 12:19:31
307170,USD,1454.95,2025-02-11 12:20:01
307171,JPY,957.28,2025-02-11 12:20:01
307181,USD,1454.85,2025-02-11 12:20:31
307182,JPY,957.25,2025-02-11 12:20:31
307192,USD,1454.9,2025-02-11 12:21:00
307193,JPY,957.24,2025-02-11 12:21:00
307203,USD,1454.9,2025-02-11 12:21:31
307204,JPY,957.25,2025-02-11 12:21:31
307214,USD,1454.9,2025-02-11 12:22:01
307215,JPY,957.25,2025-02-11 12:22:01
307225,USD,1454.9,2025-02-11 12:22:31
307226,JPY,957.25,2025-02-11 12:22:31
307236,USD,1454.85,2025-02-11 12:23:01
307237,JPY,957.22,2025-02-11 12:23:01
307247,USD,1454.85,2025-02-11 12:23:30
307248,JPY,957.07,2025-02-11 12:23:30
307258,USD,1454.85,2025-02-11 12:24:02
307259,JPY,957.04,2025-02-11 12:24:02
307269,USD,1454.8,2025-02-11 12:24:31
307270,JPY,957.01,2025-02-11 12:24:31
307280,USD,1454.8,2025-02-11 12:25:01
307281,JPY,956.97,2025-02-11 12:25:01
307291,USD,1454.8,2025-02-11 12:25:31
307292,JPY,956.9,2025-02-11 12:25:31
307302,USD,1454.85,2025-02-11 12:26:01
307303,JPY,956.91,2025-02-11 12:26:01
307313,USD,1454.9,2025-02-11 12:26:31
307314,JPY,956.84,2025-02-11 12:26:31
307324,USD,1454.85,2025-02-11 12:27:01
307325,JPY,956.94,2025-02-11 12:27:01
307335,USD,1454.85,2025-02-11 12:27:30
307336,JPY,957.02,2025-02-11 12:27:30
307346,USD,1454.85,2025-02-11 12:28:01
307347,JPY,956.98,2025-02-11 12:28:01
307357,USD,1454.75,2025-02-11 12:28:31
307358,JPY,956.91,2025-02-11 12:28:31
307368,USD,1454.8,2025-02-11 12:29:01
307369,JPY,956.94,2025-02-11 12:29:01
307379,USD,1454.8,2025-02-11 12:29:31
307380,JPY,956.94,2025-02-11 12:29:31
307390,USD,1454.85,2025-02-11 12:30:01
307391,JPY,956.94,2025-02-11 12:30:01
307401,USD,1454.75,2025-02-11 12:30:31
307402,JPY,956.94,2025-02-11 12:30:31
307412,USD,1454.75,2025-02-11 12:31:01
307413,JPY,956.99,2025-02-11 12:31:01
307423,USD,1454.7,2025-02-11 12:31:31
307424,JPY,956.97,2025-02-11 12:31:31
307434,USD,1454.75,2025-02-11 12:32:01
307435,JPY,957.09,2025-02-11 12:32:01
307445,USD,1454.75,2025-02-11 12:32:31
307446,JPY,957.09,2025-02-11 12:32:31
307456,USD,1454.85,2025-02-11 12:33:01
307457,JPY,957.24,2025-02-11 12:33:01
307467,USD,1454.75,2025-02-11 12:33:31
307468,JPY,957.13,2025-02-11 12:33:31
307478,USD,1454.85,2025-02-11 12:34:01
307479,JPY,957.16,2025-02-11 12:34:01
307489,USD,1454.8,2025-02-11 12:34:31
307490,JPY,957.12,2025-02-11 12:34:31
307500,USD,1454.75,2025-02-11 12:35:01
307501,JPY,957.04,2025-02-11 12:35:01
307511,USD,1454.75,2025-02-11 12:35:31
307512,JPY,956.88,2025-02-11 12:35:31
307522,USD,1454.75,2025-02-11 12:36:01
307523,JPY,957.0,2025-02-11 12:36:01
307533,USD,1454.55,2025-02-11 12:36:31
307534,JPY,956.81,2025-02-11 12:36:31
307544,USD,1454.55,2025-02-11 12:37:01
307545,JPY,956.88,2025-02-11 12:37:01
307555,USD,1454.2,2025-02-11 12:37:30
307556,JPY,956.66,2025-02-11 12:37:30
307566,USD,1454.05,2025-02-11 12:38:01
307567,JPY,956.56,2025-02-11 12:38:01
307577,USD,1453.85,2025-02-11 12:38:31
307578,JPY,956.43,2025-02-11 12:38:31
307588,USD,1454.15,2025-02-11 12:39:01
307589,JPY,956.63,2025-02-11 12:39:01
307599,USD,1454.25,2025-02-11 12:39:31
307600,JPY,956.9,2025-02-11 12:39:31
307610,USD,1454.3,2025-02-11 12:40:02
307611,JPY,957.02,2025-02-11 12:40:02
307621,USD,1454.25,2025-02-11 12:40:31
307622,JPY,956.86,2025-02-11 12:40:31
307632,USD,1454.4,2025-02-11 12:41:01
307633,JPY,956.89,2025-02-11 12:41:01
307643,USD,1454.35,2025-02-11 12:41:31
307644,JPY,956.83,2025-02-11 12:41:31
307654,USD,1454.4,2025-02-11 12:42:01
307655,JPY,956.86,2025-02-11 12:42:01
307665,USD,1454.35,2025-02-11 12:42:31
307666,JPY,956.84,2025-02-11 12:42:31
307676,USD,1454.45,2025-02-11 12:43:01
307677,JPY,956.92,2025-02-11 12:43:01
307687,USD,1454.4,2025-02-11 12:43:31
307688,JPY,956.92,2025-02-11 12:43:31
307698,USD,1454.45,2025-02-11 12:44:01
307699,JPY,956.95,2025-02-11 12:44:01
307709,USD,1454.45,2025-02-11 12:44:31
307710,JPY,956.93,2025-02-11 12:44:31
307720,USD,1454.35,2025-02-11 12:45:01
307721,JPY,956.96,2025-02-11 12:45:01
307731,USD,1454.35,2025-02-11 12:45:31
307732,JPY,957.02,2025-02-11 12:45:31
307742,USD,1454.45,2025-02-11 12:46:01
307743,JPY,957.07,2025-02-11 12:46:01
307753,USD,1454.2,2025-02-11 12:46:31
307754,JPY,956.86,2025-02-11 12:46:31
307764,USD,1454.15,2025-02-11 12:47:01
307765,JPY,956.88,2025-02-11 12:47:01
307775,USD,1453.95,2025-02-11 12:47:31
307776,JPY,956.72,2025-02-11 12:47:31
307786,USD,1454.1,2025-02-11 12:48:01
307787,JPY,956.86,2025-02-11 12:48:01
307797,USD,1454.1,2025-02-11 12:48:30
307798,JPY,956.78,2025-02-11 12:48:30
307808,USD,1454.1,2025-02-11 12:49:01
307809,JPY,956.7,2025-02-11 12:49:01
307819,USD,1454.0,2025-02-11 12:49:31
307820,JPY,956.64,2025-02-11 12:49:31
307830,USD,1454.05,2025-02-11 12:50:01
307831,JPY,956.68,2025-02-11 12:50:01
307841,USD,1454.05,2025-02-11 12:50:31
307842,JPY,956.62,2025-02-11 12:50:31
307852,USD,1454.15,2025-02-11 12:51:01
307853,JPY,956.75,2025-02-11 12:51:01
307863,USD,1454.15,2025-02-11 12:51:31
307864,JPY,956.71,2025-02-11 12:51:31
307874,USD,1454.2,2025-02-11 12:52:01
307875,JPY,956.76,2025-02-11 12:52:01
307885,USD,1454.2,2025-02-11 12:52:31
307886,JPY,956.76,2025-02-11 12:52:31
307896,USD,1454.2,2025-02-11 12:53:01
307897,JPY,956.78,2025-02-11 12:53:01
307907,USD,1454.25,2025-02-11 12:53:31
307908,JPY,956.76,2025-02-11 12:53:31
307918,USD,1454.15,2025-02-11 12:54:01
307919,JPY,956.69,2025-02-11 12:54:01
307929,USD,1454.25,2025-02-11 12:54:30
307930,JPY,956.75,2025-02-11 12:54:30
307940,USD,1454.3,2025-02-11 12:55:01
307941,JPY,956.79,2025-02-11 12:55:01
307951,USD,1454.2,2025-02-11 12:55:31
307952,JPY,956.73,2025-02-11 12:55:31
307962,USD,1454.25,2025-02-11 12:56:01
307963,JPY,956.75,2025-02-11 12:56:01
307973,USD,1454.25,2025-02-11 12:56:31
307974,JPY,956.77,2025-02-11 12:56:31
307984,USD,1454.25,2025-02-11 12:57:01
307985,JPY,956.75,2025-02-11 12:57:01
307995,USD,1454.25,2025-02-11 12:57:30
307996,JPY,956.7,2025-02-11 12:57:30
308006,USD,1454.25,2025-02-11 12:58:01
308007,JPY,956.7,2025-02-11 12:58:01
308017,USD,1454.25,2025-02-11 12:58:31
308018,JPY,956.7,2025-02-11 12:58:31
308028,USD,1454.25,2025-02-11 12:59:01
308029,JPY,956.69,2025-02-11 12:59:01
308039,USD,1454.2,2025-02-11 12:59:31
308040,JPY,956.68,2025-02-11 12:59:31
308050,USD,1454.25,2025-02-11 13:00:01
308051,JPY,956.84,2025-02-11 13:00:01
308061,USD,1454.25,2025-02-11 13:00:31
308062,JPY,956.84,2025-02-11 13:00:31
308072,USD,1454.2,2025-02-11 13:01:01
308073,JPY,956.66,2025-02-11 13:01:01
308083,USD,1454.2,2025-02-11 13:01:31
308084,JPY,956.68,2025-02-11 13:01:31
308094,USD,1454.25,2025-02-11 13:02:00
308095,JPY,956.67,2025-02-11 13:02:00
308105,USD,1454.15,2025-02-11 13:02:31
308106,JPY,956.57,2025-02-11 13:02:31
308116,USD,1454.15,2025-02-11 13:03:01
308117,JPY,956.55,2025-02-11 13:03:01
308127,USD,1454.15,2025-02-11 13:03:31
308128,JPY,956.57,2025-02-11 13:03:31
308138,USD,1454.05,2025-02-11 13:04:01
308139,JPY,956.49,2025-02-11 13:04:01
308149,USD,1454.15,2025-02-11 13:04:31
308150,JPY,956.52,2025-02-11 13:04:31
308160,USD,1454.05,2025-02-11 13:05:02
308161,JPY,956.48,2025-02-11 13:05:02
308171,USD,1454.05,2025-02-11 13:05:31
308172,JPY,956.4,2025-02-11 13:05:31
308182,USD,1453.95,2025-02-11 13:06:01
308183,JPY,956.27,2025-02-11 13:06:01
308193,USD,1453.95,2025-02-11 13:06:31
308194,JPY,956.31,2025-02-11 13:06:31
308204,USD,1453.9,2025-02-11 13:07:01
308205,JPY,956.3,2025-02-11 13:07:01
308215,USD,1453.95,2025-02-11 13:07:31
308216,JPY,956.35,2025-02-11 13:07:31
308226,USD,1453.95,2025-02-11 13:08:01
308227,JPY,956.4,2025-02-11 13:08:01
308237,USD,1453.95,2025-02-11 13:08:31
308238,JPY,956.48,2025-02-11 13:08:31
308248,USD,1454.05,2025-02-11 13:09:01
308249,JPY,956.48,2025-02-11 13:09:01
308259,USD,1454.05,2025-02-11 13:09:30
308260,JPY,956.48,2025-02-11 13:09:30
308270,USD,1454.05,2025-02-11 13:10:01
308271,JPY,956.48,2025-02-11 13:10:01
308281,USD,1454.05,2025-02-11 13:10:31
308282,JPY,956.48,2025-02-11 13:10:31
308292,USD,1454.05,2025-02-11 13:11:00
308293,JPY,956.48,2025-02-11 13:11:00
308303,USD,1454.0,2025-02-11 13:11:31
308304,JPY,956.45,2025-02-11 13:11:31
308314,USD,1453.95,2025-02-11 13:12:01
308315,JPY,956.43,2025-02-11 13:12:01
308325,USD,1453.85,2025-02-11 13:12:31
308326,JPY,956.37,2025-02-11 13:12:31
308336,USD,1453.85,2025-02-11 13:13:01
308337,JPY,956.33,2025-02-11 13:13:01
308347,USD,1453.75,2025-02-11 13:13:30
308348,JPY,956.38,2025-02-11 13:13:30
308358,USD,1453.75,2025-02-11 13:14:01
308359,JPY,956.43,2025-02-11 13:14:01
308369,USD,1453.75,2025-02-11 13:14:31
308370,JPY,956.35,2025-02-11 13:14:31
308380,USD,1453.65,2025-02-11 13:15:01
308381,JPY,956.29,2025-02-11 13:15:01
308391,USD,1453.5,2025-02-11 13:15:31
308392,JPY,956.19,2025-02-11 13:15:31
308402,USD,1453.55,2025-02-11 13:16:01
308403,JPY,956.12,2025-02-11 13:16:01
308413,USD,1453.6,2025-02-11 13:16:31
308414,JPY,956.26,2025-02-11 13:16:31
308424,USD,1453.65,2025-02-11 13:17:01
308425,JPY,956.29,2025-02-11 13:17:01
308435,USD,1453.6,2025-02-11 13:17:30
308436,JPY,956.27,2025-02-11 13:17:30
308446,USD,1453.75,2025-02-11 13:18:01
308447,JPY,956.3,2025-02-11 13:18:01
308457,USD,1453.7,2025-02-11 13:18:31
308458,JPY,956.26,2025-02-11 13:18:31
308468,USD,1453.5,2025-02-11 13:19:00
308469,JPY,956.17,2025-02-11 13:19:00
308479,USD,1453.45,2025-02-11 13:19:31
308480,JPY,956.18,2025-02-11 13:19:31
308490,USD,1453.4,2025-02-11 13:20:01
308491,JPY,956.2,2025-02-11 13:20:01
308501,USD,1453.35,2025-02-11 13:20:31
308502,JPY,956.16,2025-02-11 13:20:31
308512,USD,1453.6,2025-02-11 13:21:01
308513,JPY,956.27,2025-02-11 13:21:01
308523,USD,1453.6,2025-02-11 13:21:31
308524,JPY,956.22,2025-02-11 13:21:31
308534,USD,1453.55,2025-02-11 13:22:00
308535,JPY,956.2,2025-02-11 13:22:00
308545,USD,1453.6,2025-02-11 13:22:31
308546,JPY,956.21,2025-02-11 13:22:31
308556,USD,1453.65,2025-02-11 13:23:01
308557,JPY,956.25,2025-02-11 13:23:01
308567,USD,1453.65,2025-02-11 13:23:31
308568,JPY,956.25,2025-02-11 13:23:31
308578,USD,1453.65,2025-02-11 13:24:00
308579,JPY,956.22,2025-02-11 13:24:00
308589,USD,1453.4,2025-02-11 13:24:31
308590,JPY,956.06,2025-02-11 13:24:31
308600,USD,1453.45,2025-02-11 13:25:01
308601,JPY,956.16,2025-02-11 13:25:01
308611,USD,1453.25,2025-02-11 13:25:31
308612,JPY,956.12,2025-02-11 13:25:31
308622,USD,1453.25,2025-02-11 13:26:01
308623,JPY,956.13,2025-02-11 13:26:01
308633,USD,1453.35,2025-02-11 13:26:31
308634,JPY,956.18,2025-02-11 13:26:31
308644,USD,1453.2,2025-02-11 13:27:01
308645,JPY,956.07,2025-02-11 13:27:01
308655,USD,1453.35,2025-02-11 13:27:31
308656,JPY,956.15,2025-02-11 13:27:31
308666,USD,1453.25,2025-02-11 13:28:00
308667,JPY,956.0,2025-02-11 13:28:00
308677,USD,1453.3,2025-02-11 13:28:31
308678,JPY,956.06,2025-02-11 13:28:31
308688,USD,1453.3,2025-02-11 13:29:01
308689,JPY,956.1,2025-02-11 13:29:01
308699,USD,1453.3,2025-02-11 13:29:31
308700,JPY,956.07,2025-02-11 13:29:31
308710,USD,1453.25,2025-02-11 13:30:01
308711,JPY,955.99,2025-02-11 13:30:01
308721,USD,1453.45,2025-02-11 13:30:31
308722,JPY,956.1,2025-02-11 13:30:31
308732,USD,1453.45,2025-02-11 13:31:01
308733,JPY,956.16,2025-02-11 13:31:01
308743,USD,1453.35,2025-02-11 13:31:31
308744,JPY,956.08,2025-02-11 13:31:31
308754,USD,1453.35,2025-02-11 13:32:01
308755,JPY,956.08,2025-02-11 13:32:01
308765,USD,1453.35,2025-02-11 13:32:30
308766,JPY,956.06,2025-02-11 13:32:30
308776,USD,1453.35,2025-02-11 13:33:01
308777,JPY,956.05,2025-02-11 13:33:01
308787,USD,1453.35,2025-02-11 13:33:31
308788,JPY,956.02,2025-02-11 13:33:31
308798,USD,1453.4,2025-02-11 13:34:01
308799,JPY,956.03,2025-02-11 13:34:01
308809,USD,1453.45,2025-02-11 13:34:31
308810,JPY,956.06,2025-02-11 13:34:31
308820,USD,1453.5,2025-02-11 13:35:01
308821,JPY,956.06,2025-02-11 13:35:01
308831,USD,1453.45,2025-02-11 13:35:31
308832,JPY,956.12,2025-02-11 13:35:31
308842,USD,1453.45,2025-02-11 13:36:01
308843,JPY,956.06,2025-02-11 13:36:01
308853,USD,1453.65,2025-02-11 13:36:30
308854,JPY,956.18,2025-02-11 13:36:30
308864,USD,1453.65,2025-02-11 13:37:01
308865,JPY,956.18,2025-02-11 13:37:01
308875,USD,1453.6,2025-02-11 13:37:31
308876,JPY,956.12,2025-02-11 13:37:31
308886,USD,1453.45,2025-02-11 13:38:01
308887,JPY,956.09,2025-02-11 13:38:01
308897,USD,1453.5,2025-02-11 13:38:31
308898,JPY,956.09,2025-02-11 13:38:31
308908,USD,1453.45,2025-02-11 13:39:01
308909,JPY,956.03,2025-02-11 13:39:01
308919,USD,1453.45,2025-02-11 13:39:31
308920,JPY,956.07,2025-02-11 13:39:31
308930,USD,1453.45,2025-02-11 13:40:01
308931,JPY,956.07,2025-02-11 13:40:01
308941,USD,1453.45,2025-02-11 13:40:30
308942,JPY,956.07,2025-02-11 13:40:30
308952,USD,1453.45,2025-02-11 13:41:01
308953,JPY,956.08,2025-02-11 13:41:01
308963,USD,1453.5,2025-02-11 13:41:31
308964,JPY,956.12,2025-02-11 13:41:31
308974,USD,1453.6,2025-02-11 13:42:01
308975,JPY,956.15,2025-02-11 13:42:01
308985,USD,1453.45,2025-02-11 13:42:31
308986,JPY,956.17,2025-02-11 13:42:31
308996,USD,1453.45,2025-02-11 13:43:01
308997,JPY,956.17,2025-02-11 13:43:01
309007,USD,1453.55,2025-02-11 13:43:31
309008,JPY,956.22,2025-02-11 13:43:31
309018,USD,1453.45,2025-02-11 13:44:01
309019,JPY,956.14,2025-02-11 13:44:01
309029,USD,1453.45,2025-02-11 13:44:31
309030,JPY,956.14,2025-02-11 13:44:31
309040,USD,1453.45,2025-02-11 13:45:01
309041,JPY,956.1,2025-02-11 13:45:01
309051,USD,1453.45,2025-02-11 13:45:31
309052,JPY,956.14,2025-02-11 13:45:31
309062,USD,1453.45,2025-02-11 13:46:01
309063,JPY,956.14,2025-02-11 13:46:01
309073,USD,1453.35,2025-02-11 13:46:31
309074,JPY,956.06,2025-02-11 13:46:31
309084,USD,1453.45,2025-02-11 13:47:00
309085,JPY,956.13,2025-02-11 13:47:00
309095,USD,1453.4,2025-02-11 13:47:31
309096,JPY,956.12,2025-02-11 13:47:31
309106,USD,1453.45,2025-02-11 13:48:01
309107,JPY,956.15,2025-02-11 13:48:01
309117,USD,1453.55,2025-02-11 13:48:31
309118,JPY,956.22,2025-02-11 13:48:31
309128,USD,1453.45,2025-02-11 13:49:01
309129,JPY,956.16,2025-02-11 13:49:01
309139,USD,1453.45,2025-02-11 13:49:31
309140,JPY,956.24,2025-02-11 13:49:31
309150,USD,1453.45,2025-02-11 13:50:02
309151,JPY,956.21,2025-02-11 13:50:02
309161,USD,1453.45,2025-02-11 13:50:31
309162,JPY,956.23,2025-02-11 13:50:31
309172,USD,1453.45,2025-02-11 13:51:01
309173,JPY,956.22,2025-02-11 13:51:01
309183,USD,1453.4,2025-02-11 13:51:31
309184,JPY,956.17,2025-02-11 13:51:31
309194,USD,1453.45,2025-02-11 13:52:01
309195,JPY,956.23,2025-02-11 13:52:01
309205,USD,1453.4,2025-02-11 13:52:30
309206,JPY,956.19,2025-02-11 13:52:30
309216,USD,1453.4,2025-02-11 13:53:01
309217,JPY,956.18,2025-02-11 13:53:01
309227,USD,1453.45,2025-02-11 13:53:31
309228,JPY,956.21,2025-02-11 13:53:31
309238,USD,1453.45,2025-02-11 13:54:02
309239,JPY,956.21,2025-02-11 13:54:02
309249,USD,1453.45,2025-02-11 13:54:31
309250,JPY,956.22,2025-02-11 13:54:31
309260,USD,1453.45,2025-02-11 13:55:01
309261,JPY,956.21,2025-02-11 13:55:01
309271,USD,1453.45,2025-02-11 13:55:31
309272,JPY,956.24,2025-02-11 13:55:31
309282,USD,1453.45,2025-02-11 13:56:01
309283,JPY,956.2,2025-02-11 13:56:01
309293,USD,1453.45,2025-02-11 13:56:31
309294,JPY,956.19,2025-02-11 13:56:31
309304,USD,1453.45,2025-02-11 13:57:01
309305,JPY,956.19,2025-02-11 13:57:01
309315,USD,1453.45,2025-02-11 13:57:31
309316,JPY,956.22,2025-02-11 13:57:31
309326,USD,1453.45,2025-02-11 13:58:01
309327,JPY,956.22,2025-02-11 13:58:01
309337,USD,1453.45,2025-02-11 13:58:31
309338,JPY,956.22,2025-02-11 13:58:31
309348,USD,1453.4,2025-02-11 13:59:01
309349,JPY,956.19,2025-02-11 13:59:01
309359,USD,1453.45,2025-02-11 13:59:31
309360,JPY,956.22,2025-02-11 13:59:31
309370,USD,1453.45,2025-02-11 14:00:01
309371,JPY,956.25,2025-02-11 14:00:01
309381,USD,1453.55,2025-02-11 14:00:31
309382,JPY,956.27,2025-02-11 14:00:31
309392,USD,1453.75,2025-02-11 14:01:01
309393,JPY,956.4,2025-02-11 14:01:01
309403,USD,1453.7,2025-02-11 14:01:31
309404,JPY,956.38,2025-02-11 14:01:31
309414,USD,1453.55,2025-02-11 14:02:01
309415,JPY,956.28,2025-02-11 14:02:01
309425,USD,1453.55,2025-02-11 14:02:31
309426,JPY,956.3,2025-02-11 14:02:31
309436,USD,1453.55,2025-02-11 14:03:01
309437,JPY,956.29,2025-02-11 14:03:01
309447,USD,1453.45,2025-02-11 14:03:31
309448,JPY,956.2,2025-02-11 14:03:31
309458,USD,1453.55,2025-02-11 14:04:01
309459,JPY,956.25,2025-02-11 14:04:01
309469,USD,1453.65,2025-02-11 14:04:31
309470,JPY,956.32,2025-02-11 14:04:31
309480,USD,1453.55,2025-02-11 14:05:01
309481,JPY,956.28,2025-02-11 14:05:01
309491,USD,1453.35,2025-02-11 14:05:31
309492,JPY,956.21,2025-02-11 14:05:31
309502,USD,1453.3,2025-02-11 14:06:01
309503,JPY,956.19,2025-02-11 14:06:01
309513,USD,1453.25,2025-02-11 14:06:31
309514,JPY,956.14,2025-02-11 14:06:31
309524,USD,1453.25,2025-02-11 14:07:01
309525,JPY,956.12,2025-02-11 14:07:01
309535,USD,1453.25,2025-02-11 14:07:30
309536,JPY,956.13,2025-02-11 14:07:30
309546,USD,1453.1,2025-02-11 14:08:01
309547,JPY,956.03,2025-02-11 14:08:01
309557,USD,1453.15,2025-02-11 14:08:31
309558,JPY,956.08,2025-02-11 14:08:31
309568,USD,1453.15,2025-02-11 14:09:01
309569,JPY,956.08,2025-02-11 14:09:01
309579,USD,1453.25,2025-02-11 14:09:31
309580,JPY,956.15,2025-02-11 14:09:31
309590,USD,1453.05,2025-02-11 14:10:01
309591,JPY,956.02,2025-02-11 14:10:01
309601,USD,1453.1,2025-02-11 14:10:30
309602,JPY,956.06,2025-02-11 14:10:30
309612,USD,1453.15,2025-02-11 14:11:01
309613,JPY,956.08,2025-02-11 14:11:01
309623,USD,1453.25,2025-02-11 14:11:31
309624,JPY,956.16,2025-02-11 14:11:31
309634,USD,1453.25,2025-02-11 14:12:01
309635,JPY,956.14,2025-02-11 14:12:01
309645,USD,1453.25,2025-02-11 14:12:31
309646,JPY,956.14,2025-02-11 14:12:31
309656,USD,1453.3,2025-02-11 14:13:01
309657,JPY,956.17,2025-02-11 14:13:01
309667,USD,1453.35,2025-02-11 14:13:31
309668,JPY,956.14,2025-02-11 14:13:31
309678,USD,1453.3,2025-02-11 14:14:01
309679,JPY,956.1,2025-02-11 14:14:01
309689,USD,1453.35,2025-02-11 14:14:31
309690,JPY,956.12,2025-02-11 14:14:31
309700,USD,1453.35,2025-02-11 14:15:01
309701,JPY,956.12,2025-02-11 14:15:01
309711,USD,1453.35,2025-02-11 14:15:31
309712,JPY,956.15,2025-02-11 14:15:31
309722,USD,1453.4,2025-02-11 14:16:01
309723,JPY,956.26,2025-02-11 14:16:01
309733,USD,1453.35,2025-02-11 14:16:31
309734,JPY,956.26,2025-02-11 14:16:31
309744,USD,1453.3,2025-02-11 14:17:01
309745,JPY,956.25,2025-02-11 14:17:01
309755,USD,1453.35,2025-02-11 14:17:31
309756,JPY,956.28,2025-02-11 14:17:31
309766,USD,1453.1,2025-02-11 14:18:01
309767,JPY,956.12,2025-02-11 14:18:01
309777,USD,1453.05,2025-02-11 14:18:31
309778,JPY,956.09,2025-02-11 14:18:31
309788,USD,1453.1,2025-02-11 14:19:01
309789,JPY,956.15,2025-02-11 14:19:01
309799,USD,1453.05,2025-02-11 14:19:30
309800,JPY,956.12,2025-02-11 14:19:30
309810,USD,1453.05,2025-02-11 14:20:01
309811,JPY,956.12,2025-02-11 14:20:01
309821,USD,1453.05,2025-02-11 14:20:31
309822,JPY,956.13,2025-02-11 14:20:31
309832,USD,1453.05,2025-02-11 14:21:01
309833,JPY,956.13,2025-02-11 14:21:01
309843,USD,1453.15,2025-02-11 14:21:30
309844,JPY,956.15,2025-02-11 14:21:30
309854,USD,1453.2,2025-02-11 14:22:02
309855,JPY,956.18,2025-02-11 14:22:02
309865,USD,1453.25,2025-02-11 14:22:31
309866,JPY,956.21,2025-02-11 14:22:31
309876,USD,1453.4,2025-02-11 14:23:01
309877,JPY,956.3,2025-02-11 14:23:01
309887,USD,1453.45,2025-02-11 14:23:31
309888,JPY,956.32,2025-02-11 14:23:31
309898,USD,1453.45,2025-02-11 14:24:01
309899,JPY,956.28,2025-02-11 14:24:01
309909,USD,1453.45,2025-02-11 14:24:31
309910,JPY,956.29,2025-02-11 14:24:31
309920,USD,1453.45,2025-02-11 14:25:01
309921,JPY,956.28,2025-02-11 14:25:01
309931,USD,1453.35,2025-02-11 14:25:31
309932,JPY,956.23,2025-02-11 14:25:31
